course_title,course_id,lecturer_name,related_topics,subject,level,durations,ratings,num_ratings,student,price,last_update,articles,exercise,downloadable_resources,url
Walking Bass Fundamentals,1113170,Bogdan Radovic,"Bass Guitar, Instruments, Music",Bass Guitar,All Levels,2 hours,4.5,100,704,"Rp149,000",11/2019,0,0,18,https://www.udemy.com/course/walking-bass-fundamentals/
The Jimi Hendrix Guitar Method,6574671,Guitar Joolz,"Guitar, Instruments, Music",Bass Guitar,All Levels,4.5 hours,4.9,63,749,"Rp149,000",4/2025,0,0,54,https://www.udemy.com/course/the-jimi-hendrix-guitar-method/
THE FUNK BASS FORMULA,604830,Danny Merriman,"Bass Guitar, Instruments, Music",Bass Guitar,Intermediate,1 hour,3.7,12,677,"Rp149,000",4/2020,16,0,16,https://www.udemy.com/course/the-funk-bass-formula/
Fingerstyle Guitar - Beginner to Advanced,3059538,Adam Rafferty,"Fingerstyle Guitar, Acoustic Guitar, Music Fundamentals, Music",Bass Guitar,Beginner,8.5 hours,4.6,879,5976,"Rp149,000",6/2020,13,0,10,https://www.udemy.com/course/fingerstyle-guitar-for-the-total-beginner/
Bass for Newbs,6598509,Michael Roohan,"Bass Guitar, Music Composition, Music Instruction, Instruments, Music",Bass Guitar,Beginner,41 mins,5.0,1,4,"Rp149,000",5/2025,0,0,0,https://www.udemy.com/course/bass-for-newbs/
#11 Play Piano Trick: Tips To Walk the Bass Effortlessly,1296786,Rosa Suen,"Piano Chords, Bass Guitar, Piano, Music Techniques, Music",Bass Guitar,Intermediate,1 hour,4.6,4,76,"Rp149,000",10/2019,10,0,1,https://www.udemy.com/course/11-play-piano-trick-tips-to-walk-the-bass-effortlessly/
"Learn Guitar Repair - Module 2, How To Set Up A Guitar",2520078,Kevin Webb,"Luthiery, Guitar, Instruments, Music",Bass Guitar,Intermediate,1.5 hours,4.7,580,3420,"Rp149,000",10/2023,15,0,5,https://www.udemy.com/course/learn-guitar-repair-module-2-setting-up-your-guitar/
Blues Bass - Quick Start Guide,1002272,Bogdan Radovic,"Bass Guitar, Instruments, Music",Bass Guitar,All Levels,1.5 hours,4.4,87,588,"Rp149,000",11/2019,0,0,42,https://www.udemy.com/course/blues-bass-quick-start-guide/
50 Cool Licks and Ideas for Traditional Electric Blues Gtr.,2683140,David Moore,"Blues Guitar, Instruments, Music",Bass Guitar,Intermediate,3 hours,4.9,18,216,"Rp149,000",3/2020,0,0,53,https://www.udemy.com/course/50-cool-licks-and-ideas-for-traditional-electric-blues-gtr/
Blues Guitar and Advanced Guitar Lessons,42251,Erich Andreas,"Blues Guitar, Guitar, Guitar Chords, Acoustic Guitar, Instruments",Bass Guitar,All Levels,7.5 hours,4.7,383,4156,"Rp149,000",1/2021,0,0,65,https://www.udemy.com/course/blues-and-advanced-guitar-lessons/
